x,y,source,method
3.686273840188773,-7.8635464541125755,Real,UMAP
-7.173013064146248,-0.17054595867876843,Real,UMAP
-10.313762041807381,3.9623850949596897,Real,UMAP
-3.3763392894270106,-5.689293944041775,Real,UMAP
-10.2532103984358,3.7793101437878147,Real,UMAP
-9.367208811521737,9.144806779224826,Real,UMAP
-9.689671847105233,1.737109816868259,Real,UMAP
2.5004466594455557,-7.3224721781421165,Real,UMAP
3.496547368287833,-7.949187361400173,Real,UMAP
2.2905659646985845,-7.214129053752468,Real,UMAP
-7.7927173106672445,0.035660392839862554,Real,UMAP
-10.330269190550057,4.069277442295506,Real,UMAP
-10.363067003965584,4.169648564655735,Real,UMAP
-10.6192992656233,5.902194417316868,Real,UMAP
2.929228511571677,-7.566639982860134,Real,UMAP
3.8879872829912023,-8.0151778093982209,Real,UMAP
4.019982841729911,-7.995935522716091,Real,UMAP
-0.74549374270459845,-5.812933050792263,Real,UMAP
-10.427867266416756,4.291733659107639,Real,UMAP
-8.98445639300367,0.8565441139530675,Real,UMAP
4.409473684549125,-8.09982594172244,Real,UMAP
-8.439396235227791,0.42512570996995136,Real,UMAP
-9.387104365110604,1.268646455604984,Real,UMAP
-10.517798754453866,4.476495183308079,Real,UMAP
3.624436226606162,-7.885495268504665,Real,UMAP
-10.530763003111092,5.5884398587536355,Real,UMAP
-10.508024546385018,4.502497590382053,Real,UMAP
3.9767676861284094,-7.888067328136013,Real,UMAP
-10.727054926634041,3.809340394337131,Real,UMAP
4.5790995628831705,-7.979392134349392,Real,UMAP
-0.7637134521009608,-5.738382422130154,Real,UMAP
3.805119660615714,-7.843405806224392,Real,UMAP
-10.348769518614022,4.470820344288303,Real,UMAP
-8.45960459399244,0.49969938514049217,Real,UMAP
3.449206200361045,-7.733342253367947,Real,UMAP
-10.609257075071541,5.9147009023022195,Real,UMAP
-9.315445276975838,1.2505491145443455,Real,UMAP
-8.60829958605787,0.5508457638811605,Real,UMAP
-8.250104281187264,0.28751348634476825,Real,UMAP
-10.601799341917244,5.846530831654026,Real,UMAP
-1.3774054973127527,-1.587803684871243,Real,UMAP
3.1936058671472387,-7.700499617259548,Real,UMAP
-8.373198839903084,0.49155742605443165,Real,UMAP
2.3530139894483404,-7.211979471843288,Real,UMAP
-8.522357317686287,0.5737124525498883,Real,UMAP
-10.605068537473885,5.8798803456615945,Real,UMAP
-10.51457056689283,5.056839383442356,Real,UMAP
3.13778093171099,-7.752671324412868,Real,UMAP
-10.614602419614998,5.550796426136448,Real,UMAP
-10.309366556883065,4.498065388996555,Real,UMAP
-9.09751734423658,0.9495349593948857,Real,UMAP
4.4480088026521525,-8.02083595911746,Real,UMAP
-9.368094774961678,9.143779671986056,Real,UMAP
-9.147751185178963,0.9268403716873662,Real,UMAP
-2.888826224088876,-4.074963652293728,Generated,UMAP
-2.8794849841596766,-5.789190375011013,Generated,UMAP
-1.15417680430433,-1.5963903299975857,Generated,UMAP
1.9507337481973486,-7.017745100657986,Generated,UMAP
2.053784814595969,-7.020227991740749,Generated,UMAP
-3.2177070109846277,-5.315982424418972,Generated,UMAP
4.6075783045289835,-3.6423655382800564,Generated,UMAP
-4.286088320493905,-5.597798906962917,Generated,UMAP
0.30816808056810663,0.35505519737715885,Generated,UMAP
-2.8306683032514734,-5.218659006755398,Generated,UMAP
-2.7731641261579676,-5.323713862102077,Generated,UMAP
-2.7629164187910242,-4.0093055597949485,Generated,UMAP
-3.9696243731977625,-4.682688795726345,Generated,UMAP
-4.175677153349129,-5.020173155467556,Generated,UMAP
-1.1692977874281092,-1.5381971232104763,Generated,UMAP
-3.662092539549081,-5.750533186595486,Generated,UMAP
-0.41019401240369513,-1.9849863878894314,Generated,UMAP
2.323533353328498,-7.244309984843777,Generated,UMAP
-2.2227414577009363,-3.6078272692370876,Generated,UMAP
-3.9543608157636805,-4.971989237468288,Generated,UMAP
4.766377595186027,-3.2503162256885036,Generated,UMAP
-3.7388757197858973,-4.970614515941189,Generated,UMAP
-2.070753428220956,-3.374997936885403,Generated,UMAP
-3.0764010875227137,-4.345831953685329,Generated,UMAP
-3.700014921903817,-5.277142130534695,Generated,UMAP
3.4595154197213964,-5.010660254161404,Generated,UMAP
-3.455890032530038,-4.495391451518581,Generated,UMAP
-3.1796468226911707,-5.0009485117602805,Generated,UMAP
-3.3940256564619227,-5.7369266382861595,Generated,UMAP
-1.295043799162118,-1.9949921003985867,Generated,UMAP
4.846740630388053,-3.0579770437884792,Generated,UMAP
-2.9724415271284266,-6.05665787379031,Generated,UMAP
-4.1309107272627035,-5.6394863955188255,Generated,UMAP
-3.0682247607710047,-5.126347147624538,Generated,UMAP
7.059777405977043,6.059421456654026,Generated,UMAP
-2.8059962718488856,-5.279986464183376,Generated,UMAP
-3.769726130247323,-5.503733240764187,Generated,UMAP
-2.2723959414961024,-3.483661972682522,Generated,UMAP
3.42906990361193,-6.941602789561794,Generated,UMAP
-4.137617918729989,-5.824868284862087,Generated,UMAP
3.1435564727781133,-4.991115652720974,Generated,UMAP
-3.4047440021040125,-5.015758120219753,Generated,UMAP
-3.6441844432356043,-5.60938700358157,Generated,UMAP
-2.6287382571699305,-3.9574509493518337,Generated,UMAP
-2.95036444354078,-4.6245051256824,Generated,UMAP
-3.395852896452157,-5.540368639628933,Generated,UMAP
-0.5828004806043787,-6.161739432017849,Generated,UMAP
-3.580847594022958,-4.853381239574001,Generated,UMAP
-3.523679587125985,-5.199168287913845,Generated,UMAP
-2.951671454191415,-4.72831257502322,Generated,UMAP
2.751872477054389,-4.99036034266238,Generated,UMAP
-4.243251177549569,-5.322081648509548,Generated,UMAP
-4.050390574217049,-5.244838320415066,Generated,UMAP
6.972582486390861,5.989463723499729,Generated,UMAP
-3.740693899870126,-4.493422114055202,Generated,UMAP
-3.3219707934858484,-5.743097864787624,Generated,UMAP
7.786611703157218,6.1719335683178445,Generated,UMAP
-1.1374796359541102,-1.6082256666827663,Generated,UMAP
7.466911938905509,5.826232350666477,Generated,UMAP
-1.0586152999403162,-6.167097651164577,Generated,UMAP
-4.318386885404793,-5.324483000438259,Generated,UMAP
-1.0288206069471522,-1.0336303345370754,Generated,UMAP
-3.4504354922773524,-5.863801085155056,Generated,UMAP
-4.243152949094979,-5.372299276988552,Generated,UMAP
-1.5151666133405848,-2.2940545908618435,Generated,UMAP
4.429831174135002,-3.9919372431445583,Generated,UMAP
-3.0943001239301844,-5.296297156016872,Generated,UMAP
-4.029167982816903,-5.279265963237331,Generated,UMAP
-4.271522375822274,-5.339935862224148,Generated,UMAP
-2.044163080930917,-4.48303087870364,Generated,UMAP
-3.8569887607099695,-4.92845209757571,Generated,UMAP
-2.94747719454786,-4.052243315379665,Generated,UMAP
2.894802522778304,-5.189990126292751,Generated,UMAP
-1.527961107969491,-2.7235895029712185,Generated,UMAP
-1.0161350696088953,-6.235218607585476,Generated,UMAP
-0.42240557360669806,-3.1673665873218044,Generated,UMAP
7.272979405641349,6.21345988591428,Generated,UMAP
-3.5819200007917567,-5.164002501170681,Generated,UMAP
-3.6171506373884363,-5.031105124156521,Generated,UMAP
6.983230736970695,6.693550980884983,Generated,UMAP
4.407619741678031,-3.9724717966723904,Generated,UMAP
-2.190136286497323,-3.512064062755154,Generated,UMAP
-0.5872829883100672,-0.6425295702624781,Generated,UMAP
-3.8064583270551844,-5.0181275240588645,Generated,UMAP
-3.082129332304208,-4.807118498485134,Generated,UMAP
3.444852975129874,-4.944163881938503,Generated,UMAP
-1.3527754275800867,-1.9913297526050076,Generated,UMAP
-0.9066260783674402,-6.193852507274197,Generated,UMAP
-3.8517187564375086,-5.387044512431667,Generated,UMAP
-1.5972770183088465,-2.959873758952664,Generated,UMAP
-3.212620589018075,-4.91227778116946,Generated,UMAP
7.055235532045158,6.241214192707493,Generated,UMAP
8.106699612855705,6.371724999744846,Generated,UMAP
7.704654839753898,6.100695527393772,Generated,UMAP
-2.8710621325971766,-5.360715948741482,Generated,UMAP
-3.5979817836286707,-5.419646345775173,Generated,UMAP
-2.731238695860116,-4.224815451304958,Generated,UMAP
-3.627467009306161,-4.862402998607204,Generated,UMAP
3.191327002763541,-5.047761522929714,Generated,UMAP
2.83329014193991,-5.268180929820583,Generated,UMAP
3.025003281354697,-4.998105131785915,Generated,UMAP
1.1648764879701452,1.1972173221897617,Generated,UMAP
-3.9636805980207606,-5.584694468181179,Generated,UMAP
-1.67241034197828,-2.8342605463672146,Generated,UMAP
-3.284724089384286,-4.938822352092312,Generated,UMAP
-1.7533324687482996,-3.1302224032092556,Generated,UMAP
-3.309738966703622,-5.383973681132839,Generated,UMAP
-3.4283855884077234,-5.140311800639675,Generated,UMAP
-3.553689333677499,-5.327744566600368,Generated,UMAP
-2.811879965543954,-5.70988520304446,Generated,UMAP
-2.8094528644087,-5.765680872600124,Generated,UMAP
-1.3307646243574305,-6.054666601817654,Generated,UMAP
-3.8104117839338465,-4.599608980815456,Generated,UMAP
7.281028893708976,6.225504792530491,Generated,UMAP
-2.6895411937238856,-5.302007280986355,Generated,UMAP
4.787419942140373,-2.9803758494067654,Generated,UMAP
-4.3217347590925375,-5.4982534281421165,Generated,UMAP
0.2924436600206213,0.3224647410702245,Generated,UMAP
-0.7583738296034022,-6.477972113292263,Generated,UMAP
4.6869169743059,-3.3219896189380154,Generated,UMAP
-3.155205103635995,-5.580443464915798,Generated,UMAP
-0.8671408622266932,-6.258993708293484,Generated,UMAP
-0.9728756873609705,-1.260643803279446,Generated,UMAP
-1.7443803279401942,-2.9471546045947536,Generated,UMAP
-3.1790708034040613,-5.260558211009548,Generated,UMAP
-2.959822031736581,-4.732766710917995,Generated,UMAP
-0.9798117606641932,-6.228350245158718,Generated,UMAP
0.6485680611131506,0.7132578857731359,Generated,UMAP
-3.740571829557626,-5.8559146753955345,Generated,UMAP
-4.224099966764657,-5.8007202974963645,Generated,UMAP
-2.870305392027108,-5.405654036204861,Generated,UMAP
-3.170872065305917,-4.216014944713161,Generated,UMAP
-3.5360773532392664,-5.1252055994678,Generated,UMAP
-0.7876294581892176,-0.8919403187442286,Generated,UMAP
-3.4739864795210047,-5.591404997508572,Generated,UMAP
-1.1628430812360926,-1.5876487127948269,Generated,UMAP
-1.1137298076154871,-1.5941191546130642,Generated,UMAP
-1.3880599467756434,-2.515174233119534,Generated,UMAP
-1.549717756986825,-5.880472742717312,Generated,UMAP
-1.0758627383711024,-1.1131548515964016,Generated,UMAP
-3.7883666484357996,-5.752210699718044,Generated,UMAP
-3.1184228389265223,-5.573042952220486,Generated,UMAP
3.8445673258302526,-3.9437685839343533,Generated,UMAP
-1.186192127943246,-1.747675978343533,Generated,UMAP
7.120659020662101,6.453950799305393,Generated,UMAP
7.157396939515861,6.360032475788548,Generated,UMAP
7.308802750825675,5.958799279530003,Generated,UMAP
-4.014585825681893,-4.917810999553249,Generated,UMAP
6.735101845979484,6.588103688557102,Generated,UMAP
-3.780437800169198,-4.955719553630398,Generated,UMAP
0.11603775334337518,0.17339930613751575,Generated,UMAP
-1.6716159312727137,-2.8270068995166286,Generated,UMAP
-2.178050848722665,-3.5118275515246853,Generated,UMAP
-3.3541716067793055,-4.839327894847439,Generated,UMAP
7.262529996156486,5.923676884968235,Generated,UMAP
-3.54549965548536,-6.246789061229275,Generated,UMAP
7.198552754640373,6.2765220769238015,Generated,UMAP
2.8733746976850347,-5.1288734308886985,Generated,UMAP
-3.167421194792001,-4.411645018260525,Generated,UMAP
2.2941567273137884,-6.720719896953152,Generated,UMAP
-2.9004014461042567,-5.305788122813747,Generated,UMAP
-2.6560286014082117,-5.835426890056179,Generated,UMAP
-2.961243006468026,-4.474459730784939,Generated,UMAP
-3.420342299223153,-4.553090655009792,Generated,UMAP
-2.9423435657026453,-5.684687220256374,Generated,UMAP
-4.137356135130135,-5.492744528453396,Generated,UMAP
-3.660339209318368,-4.859387480418728,Generated,UMAP
7.778040555238517,6.975370324451878,Generated,UMAP
-2.1322172610761805,-3.8851495615649685,Generated,UMAP
-4.022238108396737,-5.7536011568713645,Generated,UMAP
-3.6863878695966883,-5.312219225566433,Generated,UMAP
-1.002605768919198,-1.4559062353778347,Generated,UMAP
-3.5617683856489344,-5.45508726755862,Generated,UMAP
-3.6682003467085047,-5.2278138033557395,Generated,UMAP
-2.6545465915205164,-4.441883169810818,Generated,UMAP
-3.178102823972909,-5.766874396007107,Generated,UMAP
-2.6318672626020594,-3.8458877436328396,Generated,UMAP
3.0235338480470495,-5.069255434672878,Generated,UMAP
-3.833322378874032,-6.024941527049587,Generated,UMAP
-3.4842356173994227,-4.878243052165554,Generated,UMAP
-2.318607661009042,-3.607107245128201,Generated,UMAP
-1.6340182750227137,-2.7224703661609158,Generated,UMAP
-3.6068953006269617,-5.590014540355251,Generated,UMAP
-3.9431746928693934,-6.303191267650173,Generated,UMAP
7.369781163453849,6.0680317052197,Generated,UMAP
-3.9120748965742274,-5.107899271647976,Generated,UMAP
2.11457821440676,-7.1153894297290305,Generated,UMAP
-1.7180145709516688,-2.837118946712063,Generated,UMAP
-3.9316071002485438,-5.9323354593921165,Generated,UMAP
-3.4725535838606043,-5.2842288843799095,Generated,UMAP
-3.413277956724374,-5.441695295970486,Generated,UMAP
-3.5682877032758875,-4.889574610393093,Generated,UMAP
5.1353880436418375,-7.628471457164333,Generated,UMAP
0.5405725510118322,0.595611251194431,Generated,UMAP
-3.26255402255079,-4.519355379741238,Generated,UMAP
-3.3238800494672938,-5.4720073572803,Generated,UMAP
7.2469836742875895,6.222969926197483,Generated,UMAP
-2.9649127452375574,-5.882870279948757,Generated,UMAP
-0.22751745867749884,-0.22506889025454357,Generated,UMAP
4.834298995256217,-2.973905646007107,Generated,UMAP
3.0726504893300848,-4.621656977336452,Generated,UMAP
-0.6947265594007654,-3.2959092489886745,Generated,UMAP
-3.0710762469770594,-4.738535486857937,Generated,UMAP
-1.7158878772260828,-2.947049938838528,Generated,UMAP
-3.4229272334577723,-5.632674776713894,Generated,UMAP
7.077993539094718,5.659800923664524,Generated,UMAP
-2.308914992094247,-3.7857161394763454,Generated,UMAP
7.243970540284904,5.887857831318333,Generated,UMAP
6.468558934449943,5.667765057880833,Generated,UMAP
2.540596124648841,-7.348356329600857,Generated,UMAP
-3.095449301481454,-4.640395247142361,Generated,UMAP
-2.0715149371626063,-5.647692286174343,Generated,UMAP
7.381083634614738,6.2423447736095925,Generated,UMAP
6.978598263978752,6.031582749683811,Generated,UMAP
-1.6436737506391688,-2.7636822096515163,Generated,UMAP
-3.804199072599618,-6.222242914836452,Generated,UMAP
-0.7404426066877527,-6.221647345225857,Generated,UMAP
-0.8198286025526209,-6.219819628398464,Generated,UMAP
-2.991858336210458,-4.453207575480984,Generated,UMAP
-3.0126212565900965,-5.789507948558376,Generated,UMAP
0.09811415982225702,0.15281832893605396,Generated,UMAP
-3.8209145991804285,-5.141344153087185,Generated,UMAP
-2.6740492312910242,-3.866216265361355,Generated,UMAP
-1.145665022611825,-6.1868825785327415,Generated,UMAP
-3.338639113187997,-5.425541483562038,Generated,UMAP
3.33213010144213,-4.757194601695583,Generated,UMAP
3.3795554311273412,-7.235361181895779,Generated,UMAP
-2.8463128535749598,-4.219764792125271,Generated,UMAP
-4.031555506468026,-5.051786505382107,Generated,UMAP
4.055699852227958,-3.8813095919299587,Generated,UMAP
6.845944550752433,6.377477563221409,Generated,UMAP
-2.966648909330575,-5.253834807078884,Generated,UMAP
-1.5501044719221277,-6.047672831218288,Generated,UMAP
-3.4383128612043543,-4.831583105723904,Generated,UMAP
-2.612768980741708,-5.461040579478786,Generated,UMAP
4.338051703691276,-4.049875818889187,Generated,UMAP
4.404916551828178,-4.04322203318362,Generated,UMAP
-3.076042982816903,-4.511703097026394,Generated,UMAP
3.0452026994226293,-5.075178229014919,Generated,UMAP
7.344230798005851,6.318841374714329,Generated,UMAP
-1.670933577299325,-2.8517909876513943,Generated,UMAP
-0.9576257197858973,-1.0236084095645412,Generated,UMAP
4.581293609857353,-7.624535643260525,Generated,UMAP
-3.176733824491708,-5.430198752086208,Generated,UMAP
-3.9305647342207117,-6.284054838817165,Generated,UMAP
-2.916065069914071,-5.677385889689968,Generated,UMAP
7.338066247224601,5.869530118305637,Generated,UMAP
-4.112349840879647,-5.209487997691677,Generated,UMAP
-2.7659710376264734,-4.053713881175564,Generated,UMAP
-3.27779946017286,-4.418293081920193,Generated,UMAP
-3.851008745908944,-5.037398420970486,Generated,UMAP
4.5501840384004435,-3.8169713846850857,Generated,UMAP
-4.039665076017586,-5.50856217066531,Generated,UMAP
-0.5871635406019373,-0.6486212841678126,Generated,UMAP
-3.388215872526376,-5.8701172701526145,Generated,UMAP
-3.4792097537519617,-4.4976740709949,Generated,UMAP
-3.673269125700204,-4.9909549585986595,Generated,UMAP
-3.872236582517831,-5.589336954753445,Generated,UMAP
-3.502291056394784,-5.1951928965259055,Generated,UMAP
-3.354064795255868,-4.307699762980984,Generated,UMAP
-3.9376767604353113,-5.241196715037868,Generated,UMAP
-3.0356825320722742,-5.175886713664577,Generated,UMAP
0.14935722660997675,0.16618642886395618,Generated,UMAP
7.10400739026049,7.357500947315647,Generated,UMAP
-3.449056956052987,-5.599891268413113,Generated,UMAP
7.483371880769523,6.38980380376096,Generated,UMAP
2.8581628770826177,-5.029246889751003,Generated,UMAP
-3.759678217649667,-6.299364172618435,Generated,UMAP
-2.813760611295907,-4.092718207042263,Generated,UMAP
-4.303122851133553,-5.426133715312527,Generated,UMAP
-2.826272341489999,-5.677003466289089,Generated,UMAP
4.644495752572807,-3.4813359610248074,Generated,UMAP
4.738301900148185,-3.2285867563891872,Generated,UMAP
3.71525314164141,-4.167948328654812,Generated,UMAP
3.4306539566514807,-4.858175837199734,Generated,UMAP
0.5699395210740881,0.6282871135067479,Generated,UMAP
-3.4066437213422938,-5.13225659052615,Generated,UMAP
3.3164396555421667,-5.314543806712673,Generated,UMAP
-0.45730194735547736,-0.4879312149692042,Generated,UMAP
-3.7600129573347254,-5.893934809367702,Generated,UMAP
-3.451948973417489,-5.195144735972927,Generated,UMAP
-3.3294099299909754,-5.55072935740237,Generated,UMAP
-0.10514936137220099,-0.08204575697665051,Generated,UMAP
-3.3907783954145594,-4.656509482066677,Generated,UMAP
-3.4529612987043543,-5.538786970775173,Generated,UMAP
1.5247619421480016,-6.754747950236843,Generated,UMAP
7.4592405827043375,6.250046647388889,Generated,UMAP
0.6891856462953405,0.7449988790344731,Generated,UMAP
-2.868692251920907,-4.679120623271511,Generated,UMAP
1.1541424067018347,1.1879656084370152,Generated,UMAP
-3.4540632693769617,-5.067249380748318,Generated,UMAP
-1.5446203677656336,-3.5381575457263454,Generated,UMAP
-2.9682038753034754,-4.620502554576443,Generated,UMAP
-3.6053431956770106,-5.780175768535183,Generated,UMAP
-3.1829937427045984,-4.418582522075222,Generated,UMAP
-2.0636704890730067,-3.3634093634295925,Generated,UMAP
-3.539327952146737,-5.178538405101345,Generated,UMAP
-0.0533169238569422,-0.049903535049007686,Generated,UMAP
3.947304752588065,-4.378394209544704,Generated,UMAP
-0.8156014411451502,-6.219141565959499,Generated,UMAP
-3.5901545016767664,-5.126972281138943,Generated,UMAP
-4.008163782835213,-5.677653872172878,Generated,UMAP
-0.10486516642591193,-0.09022071282152966,Generated,UMAP
-4.124584051847664,-5.222591005961941,Generated,UMAP
-0.5914319484235926,-6.128321253459499,Generated,UMAP
1.6755723626611547,-6.8521657816577415,Generated,UMAP
-2.7049687831403895,-4.141848646800564,Generated,UMAP
-3.616184565305917,-5.340663992564724,Generated,UMAP
-0.9189513652326746,-6.137868010203884,Generated,UMAP
-4.033932539701668,-4.985780321757839,Generated,UMAP
-1.079547735929696,-1.5538268915820583,Generated,UMAP
-3.062739226103036,-5.166781508128689,Generated,UMAP
-3.7793849437238856,-5.108257376353786,Generated,UMAP
-0.9239152400495692,-6.103146158855007,Generated,UMAP
6.852071431398185,6.1042293675732155,Generated,UMAP
6.703727391481193,6.279273904163792,Generated,UMAP
-3.158830019712655,-5.540221773784206,Generated,UMAP
-4.065504404783455,-5.857455813090847,Generated,UMAP
-1.4019440143110438,-2.266320072810696,Generated,UMAP
-0.6971634356977625,-0.7679404846835597,Generated,UMAP
-3.503845545530526,-6.295909010570095,Generated,UMAP
6.875693944215568,5.286761678059055,Generated,UMAP
4.860587981462272,-3.014152847926663,Generated,UMAP
3.029340770959647,-5.034531675975368,Generated,UMAP
-3.295524927854745,-5.408092581431911,Generated,UMAP
-0.30968484568616583,-0.3226391307521327,Generated,UMAP
-3.5851105182172938,-5.630111776988552,Generated,UMAP
-1.7744434802534266,-2.9656129709887966,Generated,UMAP
-3.3485682933332606,-4.378670775096462,Generated,UMAP
-1.0165337054731531,-6.235426031749294,Generated,UMAP
-1.142606112241952,-1.428782426517056,Generated,UMAP
3.8090688259599523,-4.524266325633572,Generated,UMAP
-3.3194521396162195,-5.469339930217312,Generated,UMAP
-3.1925972430708094,-5.583471380870388,Generated,UMAP
-3.041889044523446,-5.4435377947497825,Generated,UMAP
-1.1777804820539637,-1.6675153605151638,Generated,UMAP
7.435673382997306,5.994050896961643,Generated,UMAP
-2.846372458219735,-5.643544756572292,Generated,UMAP
-3.558093878507821,-5.547397219340847,Generated,UMAP
2.0704579622743444,-6.842738711040066,Generated,UMAP
7.3198596508500895,6.402967370350315,Generated,UMAP
-3.4319399325849695,-4.635104262034939,Generated,UMAP
-2.9668453662397547,-4.455868326823757,Generated,UMAP
3.7259762556550817,-4.207112871806667,Generated,UMAP
0.5550943882463293,0.2974205084633367,Generated,UMAP
0.46439256978014276,0.5242189348232286,Generated,UMAP
3.414544847726615,-4.849018656413601,Generated,UMAP
3.679703620195182,-5.401738249461697,Generated,UMAP
-2.7608254878523035,-5.788621031444118,Generated,UMAP
-4.172498080015389,-5.045731150310085,Generated,UMAP
-2.9616340129377527,-5.7525659434009055,Generated,UMAP
7.6632997066972575,6.037166035969212,Generated,UMAP
-2.948512408018319,-5.6740747324634055,Generated,UMAP
3.0394198269841985,-5.105293356578396,Generated,UMAP
4.126469400644096,-3.8116346232104763,Generated,UMAP
-2.773709627866952,-4.049769961040066,Generated,UMAP
-3.216881605863778,-5.071117006938503,Generated,UMAP
6.886250642061027,6.0860032208752175,Generated,UMAP
-3.743935915708749,-6.043565832774685,Generated,UMAP
7.3888598949907145,6.227178967792942,Generated,UMAP
-1.1922515361311121,-6.129762732188747,Generated,UMAP
1.9694121749399023,-6.9927087656665305,Generated,UMAP
-2.960099550962655,-5.213392340343044,Generated,UMAP
-0.9093135325910731,-6.274001204173611,Generated,UMAP
-3.9678500621320887,-5.241698824565456,Generated,UMAP
7.350286153077873,6.207441724140598,Generated,UMAP
6.943801072358879,6.070691502888157,Generated,UMAP
3.4291909606454687,-4.846601568858669,Generated,UMAP
-3.774772974729745,-5.2576809755969505,Generated,UMAP
-1.196098896742074,-6.1607900492358665,Generated,UMAP
6.6954347164628825,6.743017114002659,Generated,UMAP
-1.192981335401742,-6.124244295756863,Generated,UMAP
-2.785318228483407,-5.773389898936794,Generated,UMAP
-3.3688486545087977,-4.563098990123318,Generated,UMAP
-0.34482559847852423,-0.36236699740176037,Generated,UMAP
-4.121834608793465,-5.93621691385989,Generated,UMAP
-3.2072556941511317,-4.70905455271487,Generated,UMAP
-4.340707155943123,-5.25872667948489,Generated,UMAP
-1.1313942401411219,-6.1935377947497825,Generated,UMAP
-3.7630384891035242,-5.577704035441921,Generated,UMAP
-2.8308285205366297,-4.198692404429958,Generated,UMAP
-3.442056509733407,-4.936412417094753,Generated,UMAP
2.08049013924578,-7.069452845256374,Generated,UMAP
-4.046088549375741,-5.191604696910427,Generated,UMAP
-0.9291382758619471,-6.121590220134304,Generated,UMAP
-1.0741511313917322,-6.216170393626736,Generated,UMAP
4.842314389467033,-3.052950941722439,Generated,UMAP
-3.470485064268319,-4.872288786571072,Generated,UMAP
-3.707436892271249,-5.291294657390163,Generated,UMAP
-1.415292593717782,-2.052046381633328,Generated,UMAP
4.512356069803031,-3.8462110392261013,Generated,UMAP
-1.0495899646284266,-6.3085561625171165,Generated,UMAP
-2.143704745054452,-3.6485114924121365,Generated,UMAP
-3.778089854002206,-4.525287710826443,Generated,UMAP
3.4542955429551916,-5.038265787761257,Generated,UMAP
0.2079605133531408,0.2423754700016515,Generated,UMAP
-3.101374956846444,-5.315155588786648,Generated,UMAP
-3.0476301639082117,-4.785676085155056,Generated,UMAP
4.787979272126945,-3.171133600871609,Generated,UMAP
6.769762185334953,6.265378869373753,Generated,UMAP
-3.8684566943647547,-5.028418623607204,Generated,UMAP
-4.108356806516854,-5.177059256236599,Generated,UMAP
-3.3121889560224695,-5.688602053325222,Generated,UMAP
-3.6071933238508387,-5.448040568034695,Generated,UMAP
-3.6281040637495203,-5.255169951121853,Generated,UMAP
0.30397310566881464,0.3498941876482503,Generated,UMAP
-3.5845516650678797,-5.5300479761767845,Generated,UMAP
-3.506955477476327,-6.091388785045193,Generated,UMAP
4.422983673333915,-3.996305071513699,Generated,UMAP
-2.9330719439985438,-5.3181386820483665,Generated,UMAP
-3.7272566287519617,-5.142131888072536,Generated,UMAP
7.1212464840410075,6.318077004749729,Generated,UMAP
-3.674440237760751,-4.943273626964138,Generated,UMAP
-2.932356211424081,-5.68647154490237,Generated,UMAP
-1.0743063418867274,-1.1431834332156643,Generated,UMAP
-1.5531047313215418,-2.5116513601947292,Generated,UMAP
-4.083891722440926,-5.173075281779812,Generated,UMAP
1.786301997422965,-6.886849009196804,Generated,UMAP
-3.937208983183114,-6.279207312266872,Generated,UMAP
-2.580651137113778,-4.080288492839382,Generated,UMAP
3.104047653198035,-4.726304613750027,Generated,UMAP
-3.1755035846235438,-5.427595221202419,Generated,UMAP
-2.0536702601911707,-3.153639399211453,Generated,UMAP
3.759101775407584,-4.581309878032253,Generated,UMAP
-1.3866265742780848,-2.0712269179034695,Generated,UMAP
-2.732149454832284,-4.038749300639675,Generated,UMAP
4.746647027253898,-3.2476306788135036,Generated,UMAP
-3.545506331205575,-5.117727839152859,Generated,UMAP
-4.190979334593026,-5.28052147547488,Generated,UMAP
2.060074952363761,-6.95468672434573,Generated,UMAP
4.8048075706956705,-3.076106630961941,Generated,UMAP
7.129099992036613,6.280079282123997,Generated,UMAP
-1.79071507143995,-2.7038005224872097,Generated,UMAP
-3.508977267027108,-4.97302635828738,Generated,UMAP
7.20185199093798,6.080607808430149,Generated,UMAP
-0.6093386142255945,-0.6865549914050563,Generated,UMAP
2.0266416342256384,-7.04419335047488,Generated,UMAP
-0.93241390872022345,-6.24412592570071,Generated,UMAP
7.514165547609123,6.243503011066868,Generated,UMAP
4.766328480958732,-2.638789736430691,Generated,UMAP
3.5101396114824133,-4.773150526683376,Generated,UMAP
-1.3820088832380457,-2.028048121135281,Generated,UMAP
-0.6377659766676111,-0.7173815600085719,Generated,UMAP
3.9253546268937902,-4.123828970592068,Generated,UMAP
7.108479169130119,6.085725701649143,Generated,UMAP
-3.913860651731698,-6.26282652537112,Generated,UMAP
1.8888438613412695,-7.0284305445361595,Generated,UMAP
-3.6257689921857996,-5.100194060008572,Generated,UMAP
-1.3353913753034754,-1.7917273871112331,Generated,UMAP
2.9669538707731085,-5.085023485820339,Generated,UMAP
3.4552898676393347,-4.848596178691433,Generated,UMAP
-2.8273371188642664,-4.246017061870144,Generated,UMAP
-2.860623690366952,-4.122886740367458,Generated,UMAP
-3.83339724230787,-5.999343001048611,Generated,UMAP
0.09628358197191522,0.09086877783055469,Generated,UMAP
-4.165893885374276,-5.1583228937793235,Generated,UMAP
-2.9920991389753504,-5.738935076396511,Generated,UMAP
2.634526696920188,-4.710957609813259,Generated,UMAP
3.602386084317954,-5.184593283336208,Generated,UMAP
-3.0258730380537195,-5.164911352794216,Generated,UMAP
-2.8979452579023524,-4.113992773692654,Generated,UMAP
