_,kc12,zero,zero,kc21,_,kco1,zero,zero,koc2,_,ko12,zero,zero,ko21,_
2.263449,-2.263449,0.000000,0.000000,3.929801,-8.499720,4.569919,0.000000,0.000000,-5.921736,4.739342,1.182393,0.000000,0.000000,-7.472114,7.472115
-1.116831,1.116831,0.000000,0.000000,-3.218201,2.964263,0.253938,0.000000,0.000000,-5.912230,7.738538,-1.826308,0.000000,0.000000,5.039969,-5.039969
-0.023003,0.023003,0.000000,0.000000,-6.526035,-10.506731,17.032766,0.000000,0.000000,-6.729558,1.399508,5.330050,0.000000,0.000000,1.077667,-1.077667
-6.395671,6.395671,0.000000,0.000000,1.224496,-7.065707,5.841211,0.000000,0.000000,-2.191336,-0.471574,2.662911,0.000000,0.000000,-0.636090,0.636090
-8.128798,8.128798,0.000000,0.000000,-0.210887,-6.000710,6.211596,0.000000,0.000000,-19.658131,23.710299,-4.052166,0.000000,0.000000,1.331874,-1.331874
-4.548741,4.548741,0.000000,0.000000,-4.746201,-8.959036,13.705236,0.000000,0.000000,-4.575150,2.908331,1.666819,0.000000,0.000000,-4.672323,4.672323
1.801414,-1.801414,0.000000,0.000000,-0.239633,-7.663517,7.903150,0.000000,0.000000,-5.373154,1.040479,4.332675,0.000000,0.000000,0.699076,-0.699076
-0.274676,0.274676,0.000000,0.000000,-4.908999,0.683699,4.225301,0.000000,0.000000,-6.647569,6.027349,0.620220,0.000000,0.000000,-0.225582,0.225582
0.318236,-0.318236,0.000000,0.000000,-1.259705,-8.800612,10.060317,0.000000,0.000000,-0.685490,0.194601,0.490889,0.000000,0.000000,0.504710,-0.504711
-0.484092,0.484092,0.000000,0.000000,-0.654876,-7.990152,8.645028,0.000000,0.000000,-5.312592,5.955148,-0.642556,0.000000,0.000000,1.880499,-1.880499
-5.075524,5.075524,0.000000,0.000000,-3.346032,-14.510249,17.856281,0.000000,0.000000,-5.122800,7.319282,-2.196482,0.000000,0.000000,1.178374,-1.178374
-3.272629,3.272629,0.000000,0.000000,-1.529847,-5.008486,6.538334,0.000000,0.000000,-8.034374,8.989341,-0.954967,0.000000,0.000000,-0.858551,0.858551
-6.517940,6.517940,0.000000,0.000000,-0.292312,-15.296064,15.588376,0.000000,0.000000,-11.123320,14.405355,-3.282036,0.000000,0.000000,-0.535370,0.535370
1.760626,-1.760625,0.000000,0.000000,-2.614979,-0.965574,3.580552,0.000000,0.000000,3.377132,-1.227498,-2.149634,0.000000,0.000000,-1.778102,1.778102
-1.422615,1.422615,0.000000,0.000000,0.459172,-11.642823,11.183652,0.000000,0.000000,-6.036721,5.360342,0.676380,0.000000,0.000000,-1.360732,1.360732
-1.164033,1.164034,0.000000,0.000000,2.045259,-11.094722,9.049462,0.000000,0.000000,-6.758428,5.019398,1.739030,0.000000,0.000000,-0.138481,0.138481
0.229356,-0.229356,0.000000,0.000000,-3.960245,-4.831154,8.791399,0.000000,0.000000,-5.243071,7.912035,-2.668964,0.000000,0.000000,0.086475,-0.086475
-5.067192,5.067192,0.000000,0.000000,2.832319,-4.653387,1.821068,0.000000,0.000000,-9.533574,11.234028,-1.700454,0.000000,0.000000,0.723401,-0.723401
-5.165953,5.165953,0.000000,0.000000,2.952575,-11.077840,8.125265,0.000000,0.000000,-7.848212,8.798920,-0.950708,0.000000,0.000000,1.227393,-1.227393
2.049638,-2.049638,0.000000,0.000000,-5.275538,-2.764421,8.039959,0.000000,0.000000,-0.305740,3.216995,-2.911255,0.000000,0.000000,-0.052103,0.052103
-0.519142,0.519142,0.000000,0.000000,-3.654013,-5.526448,9.180461,0.000000,0.000000,-3.949290,6.450183,-2.500894,0.000000,0.000000,1.037783,-1.037782
5.296578,-5.296578,0.000000,0.000000,-0.669309,-13.965906,14.635215,0.000000,0.000000,-3.278508,2.817771,0.460737,0.000000,0.000000,1.913537,-1.913537
-8.539464,8.539464,0.000000,0.000000,2.898827,-11.179447,8.280621,0.000000,0.000000,-7.255386,3.375593,3.879793,0.000000,0.000000,-2.669089,2.669089
2.066290,-2.066290,0.000000,0.000000,-0.034592,-9.430408,9.465000,0.000000,0.000000,-6.811882,9.052595,-2.240714,0.000000,0.000000,-0.096305,0.096304
-0.633347,0.633347,0.000000,0.000000,-1.623836,-9.625089,11.248924,0.000000,0.000000,-3.569711,6.994712,-3.425001,0.000000,0.000000,-3.170881,3.170881
-2.345680,2.345680,0.000000,0.000000,3.608677,-10.490736,6.882058,0.000000,0.000000,-3.524121,5.787784,-2.263663,0.000000,0.000000,0.226634,-0.226634
-3.154538,3.154538,0.000000,0.000000,0.838535,-11.272604,10.434070,0.000000,0.000000,-8.820242,6.680881,2.139361,0.000000,0.000000,0.926055,-0.926055
-0.092710,0.092711,0.000000,0.000000,-1.022187,-3.472909,4.495095,0.000000,0.000000,-11.442620,11.382408,0.060213,0.000000,0.000000,2.706550,-2.706550
2.313440,-2.313440,0.000000,0.000000,-0.164085,-5.294366,5.458451,0.000000,0.000000,-8.595302,9.336407,-0.741105,0.000000,0.000000,2.349215,-2.349215
-1.101858,1.101858,0.000000,0.000000,-1.583341,-5.907882,7.491223,0.000000,0.000000,-6.678613,5.089455,1.589159,0.000000,0.000000,1.138952,-1.138952
-0.947132,0.947132,0.000000,0.000000,-2.852702,-5.998786,8.851489,0.000000,0.000000,-7.145883,12.214842,-5.068960,0.000000,0.000000,0.449886,-0.449886
1.537564,-1.537564,0.000000,0.000000,-8.722358,-7.567358,16.289715,0.000000,0.000000,-7.540756,6.356447,1.184310,0.000000,0.000000,-2.290986,2.290986
-0.860612,0.860612,0.000000,0.000000,1.495793,-9.750295,8.254502,0.000000,0.000000,-3.763676,6.074337,-2.310660,0.000000,0.000000,2.094189,-2.094189
-5.295592,5.295592,0.000000,0.000000,-1.888730,-5.348896,7.237626,0.000000,0.000000,-6.775938,4.462030,2.313908,0.000000,0.000000,-3.612491,3.612492
-3.121400,3.121400,0.000000,0.000000,0.022562,-11.416943,11.394382,0.000000,0.000000,-0.638948,-0.802785,1.441733,0.000000,0.000000,-2.109272,2.109272
7.263890,-7.263890,0.000000,0.000000,-3.681487,-10.584989,14.266476,0.000000,0.000000,-2.696230,8.919131,-6.222901,0.000000,0.000000,-7.457636,7.457635
-1.792194,1.792194,0.000000,0.000000,0.467884,-9.667057,9.199173,0.000000,0.000000,-4.960246,4.601290,0.358955,0.000000,0.000000,-2.739862,2.739862
-1.779941,1.779941,0.000000,0.000000,-3.115762,-7.565820,10.681581,0.000000,0.000000,-2.608917,5.410944,-2.802027,0.000000,0.000000,-4.403381,4.403381
-1.907871,1.907871,0.000000,0.000000,-1.867124,-5.854996,7.722120,0.000000,0.000000,-10.299597,9.571228,0.728368,0.000000,0.000000,-1.639001,1.639001
0.089303,-0.089303,0.000000,0.000000,0.199833,-7.823730,7.623898,0.000000,0.000000,-4.419595,5.296254,-0.876659,0.000000,0.000000,2.712059,-2.712059
0.772557,-0.772558,0.000000,0.000000,-3.253152,-12.832825,16.085978,0.000000,0.000000,-8.524026,8.770219,-0.246193,0.000000,0.000000,2.013341,-2.013341
-6.763292,6.763292,0.000000,0.000000,1.752004,-15.129702,13.377697,0.000000,0.000000,-9.109898,8.900985,0.208913,0.000000,0.000000,-1.996873,1.996874
6.578858,-6.578857,0.000000,0.000000,0.423669,-10.610244,10.186574,0.000000,0.000000,1.732655,-1.624541,-0.108114,0.000000,0.000000,2.903942,-2.903942
-2.291669,2.291669,0.000000,0.000000,3.843858,-17.154108,13.310250,0.000000,0.000000,-10.210463,6.632941,3.577522,0.000000,0.000000,1.169504,-1.169505
-3.150690,3.150690,0.000000,0.000000,-0.354965,-11.215057,11.570022,0.000000,0.000000,-9.540345,11.488597,-1.948251,0.000000,0.000000,-0.228589,0.228589
-0.136697,0.136698,0.000000,0.000000,-1.633554,-11.625632,13.259187,0.000000,0.000000,-9.422733,6.052861,3.369872,0.000000,0.000000,-5.263221,5.263221
-3.473659,3.473659,0.000000,0.000000,7.433377,-17.210487,9.777109,0.000000,0.000000,-10.981112,8.556930,2.424182,0.000000,0.000000,3.093406,-3.093406
-4.165748,4.165748,0.000000,0.000000,1.789900,-7.595360,5.805461,0.000000,0.000000,-9.182595,8.329906,0.852688,0.000000,0.000000,0.037700,-0.037700
-1.625519,1.625519,0.000000,0.000000,-1.007058,-2.130430,3.137488,0.000000,0.000000,-0.673410,0.090123,0.583286,0.000000,0.000000,1.367547,-1.367548
0.262990,-0.262990,0.000000,0.000000,3.619448,-19.760542,16.141094,0.000000,0.000000,-10.084659,9.221822,0.862836,0.000000,0.000000,1.577288,-1.577288
1.444722,-1.444723,0.000000,0.000000,1.283118,-7.919120,6.636002,0.000000,0.000000,-8.771963,4.519966,4.251997,0.000000,0.000000,3.961634,-3.961633
2.175653,-2.175652,0.000000,0.000000,1.919612,-9.278846,7.359233,0.000000,0.000000,-9.490806,8.345763,1.145042,0.000000,0.000000,4.921263,-4.921263
3.121072,-3.121072,0.000000,0.000000,-6.620646,-7.177083,13.797729,0.000000,0.000000,-0.876767,-1.735100,2.611867,0.000000,0.000000,-3.177448,3.177447
-1.931051,1.931051,0.000000,0.000000,-3.443832,-13.649448,17.093281,0.000000,0.000000,-4.359705,5.081518,-0.721813,0.000000,0.000000,3.912157,-3.912157
-5.146659,5.146659,0.000000,0.000000,0.424073,-6.696238,6.272164,0.000000,0.000000,-6.850915,4.358304,2.492611,0.000000,0.000000,-3.688994,3.688993
1.513098,-1.513098,0.000000,0.000000,-0.646145,-13.579814,14.225960,0.000000,0.000000,-2.177887,3.237576,-1.059689,0.000000,0.000000,-5.173615,5.173615
-0.045276,0.045275,0.000000,0.000000,-5.219536,-8.411178,13.630713,0.000000,0.000000,-7.484814,1.787984,5.696829,0.000000,0.000000,0.774893,-0.774893
2.796619,-2.796618,0.000000,0.000000,-2.804368,-1.598231,4.402599,0.000000,0.000000,-1.916619,4.913416,-2.996797,0.000000,0.000000,2.499171,-2.499171
-1.646907,1.646907,0.000000,0.000000,-0.667457,-7.006358,7.673814,0.000000,0.000000,-6.101328,4.045585,2.055743,0.000000,0.000000,0.199625,-0.199625
-4.171908,4.171908,0.000000,0.000000,0.855477,-11.971185,11.115708,0.000000,0.000000,-7.342874,7.555923,-0.213049,0.000000,0.000000,-0.471490,0.471489
-5.475434,5.475434,0.000000,0.000000,-2.520022,-2.748251,5.268273,0.000000,0.000000,-2.905773,-6.393056,9.298829,0.000000,0.000000,-1.287604,1.287603
-4.020907,4.020907,0.000000,0.000000,1.467494,-2.656612,1.189118,0.000000,0.000000,-5.642324,-0.138601,5.780926,0.000000,0.000000,4.036907,-4.036907
-5.314156,5.314156,0.000000,0.000000,-1.653263,-8.574346,10.227609,0.000000,0.000000,-9.474719,6.412592,3.062127,0.000000,0.000000,-0.195730,0.195730
0.558900,-0.558899,0.000000,0.000000,1.060869,-14.297643,13.236773,0.000000,0.000000,-2.953566,4.517735,-1.564169,0.000000,0.000000,0.489388,-0.489388
0.973433,-0.973433,0.000000,0.000000,-4.737932,2.481470,2.256462,0.000000,0.000000,-2.767005,-0.492232,3.259237,0.000000,0.000000,1.679851,-1.679851
-0.241998,0.241998,0.000000,0.000000,-0.833328,-6.864498,7.697825,0.000000,0.000000,1.648556,-6.921197,5.272641,0.000000,0.000000,-4.614458,4.614458
-4.037647,4.037647,0.000000,0.000000,0.986423,-6.815467,5.829044,0.000000,0.000000,-3.281384,10.608873,-7.327489,0.000000,0.000000,2.992679,-2.992679
2.887423,-2.887423,0.000000,0.000000,-2.105349,-7.699774,9.805122,0.000000,0.000000,-1.760763,-0.166570,1.927333,0.000000,0.000000,0.112569,-0.112569
4.251349,-4.251349,0.000000,0.000000,2.127411,-10.547713,8.420302,0.000000,0.000000,-3.529155,-2.151186,5.680340,0.000000,0.000000,-0.183788,0.183787
-0.283772,0.283772,0.000000,0.000000,1.346746,-10.829730,9.482984,0.000000,0.000000,-3.877477,1.617546,2.259931,0.000000,0.000000,-0.214703,0.214703
0.430382,-0.430382,0.000000,0.000000,-2.672101,-5.551630,8.223731,0.000000,0.000000,-6.446284,6.700083,-0.253799,0.000000,0.000000,3.130422,-3.130422
0.236467,-0.236467,0.000000,0.000000,6.073690,-15.709269,9.635578,0.000000,0.000000,-5.884736,2.852956,3.031780,0.000000,0.000000,-2.107916,2.107916
-0.374302,0.374302,0.000000,0.000000,2.789447,-9.829406,7.039959,0.000000,0.000000,-3.614213,-0.524532,4.138744,0.000000,0.000000,3.983286,-3.983285
-0.404714,0.404714,0.000000,0.000000,-3.879482,0.549814,3.329669,0.000000,0.000000,-4.564339,-3.508239,8.072578,0.000000,0.000000,0.535505,-0.535505
6.067197,-6.067198,0.000000,0.000000,-2.930426,-5.767736,8.698162,0.000000,0.000000,1.790570,-4.154953,2.364383,0.000000,0.000000,-1.423343,1.423343
-3.630099,3.630099,0.000000,0.000000,1.525221,-11.614733,10.089512,0.000000,0.000000,-0.249443,2.470304,-2.220861,0.000000,0.000000,-0.301702,0.301702
6.179305,-6.179305,0.000000,0.000000,-4.590293,-8.353064,12.943357,0.000000,0.000000,-4.302001,0.826919,3.475082,0.000000,0.000000,1.469692,-1.469692
-1.868982,1.868982,0.000000,0.000000,0.511553,-9.999052,9.487499,0.000000,0.000000,-6.507187,9.689859,-3.182672,0.000000,0.000000,-0.375233,0.375233
-2.619552,2.619552,0.000000,0.000000,0.257095,-14.727162,14.470067,0.000000,0.000000,-8.184358,11.717825,-3.533466,0.000000,0.000000,1.253170,-1.253170
-5.580644,5.580644,0.000000,0.000000,-3.165998,-0.571284,3.737283,0.000000,0.000000,-11.888142,10.591359,1.296783,0.000000,0.000000,1.068665,-1.068665
-1.154888,1.154888,0.000000,0.000000,-0.506003,-9.386069,9.892073,0.000000,0.000000,-5.445837,1.535726,3.910110,0.000000,0.000000,-5.407298,5.407298
-5.958669,5.958669,0.000000,0.000000,0.651531,-10.686190,10.034658,0.000000,0.000000,-4.137690,2.914017,1.223673,0.000000,0.000000,0.595920,-0.595920
-2.422034,2.422033,0.000000,0.000000,2.506645,-12.826850,10.320206,0.000000,0.000000,-5.877458,2.379688,3.497770,0.000000,0.000000,-1.057523,1.057523
-2.590549,2.590549,0.000000,0.000000,-4.833049,-6.456494,11.289543,0.000000,0.000000,-7.063766,11.196322,-4.132557,0.000000,0.000000,3.389630,-3.389630
-0.034861,0.034861,0.000000,0.000000,0.912944,-5.132573,4.219629,0.000000,0.000000,-2.039089,-0.624834,2.663923,0.000000,0.000000,-2.474318,2.474318
-0.584090,0.584090,0.000000,0.000000,-1.169514,-6.651467,7.820981,0.000000,0.000000,-7.233714,7.665799,-0.432085,0.000000,0.000000,2.924685,-2.924684
-0.206227,0.206227,0.000000,0.000000,-3.276654,-8.237683,11.514337,0.000000,0.000000,-8.723132,11.653786,-2.930654,0.000000,0.000000,-1.110016,1.110016
0.480394,-0.480394,0.000000,0.000000,1.620587,-6.659751,5.039165,0.000000,0.000000,-4.812099,3.654573,1.157526,0.000000,0.000000,2.081002,-2.081002
-1.950186,1.950187,0.000000,0.000000,-4.237981,0.259401,3.978581,0.000000,0.000000,-7.971187,5.461287,2.509899,0.000000,0.000000,-1.029631,1.029631
2.159860,-2.159859,0.000000,0.000000,-3.683732,-6.391494,10.075226,0.000000,0.000000,-6.263966,4.208539,2.055427,0.000000,0.000000,-0.922512,0.922512
-4.907148,4.907148,0.000000,0.000000,-2.518593,-8.212570,10.731163,0.000000,0.000000,-1.796758,-5.521984,7.318742,0.000000,0.000000,4.573709,-4.573709
0.408952,-0.408953,0.000000,0.000000,-3.563790,-6.506331,10.070121,0.000000,0.000000,-9.934944,9.375788,0.559155,0.000000,0.000000,2.677655,-2.677655
-4.174766,4.174766,0.000000,0.000000,0.684261,-9.981522,9.297261,0.000000,0.000000,-5.510705,1.843159,3.667546,0.000000,0.000000,0.700960,-0.700960
0.048460,-0.048459,0.000000,0.000000,-0.210937,-4.000585,4.211521,0.000000,0.000000,-9.455441,-0.039370,9.494811,0.000000,0.000000,-1.850024,1.850024
-3.036244,3.036244,0.000000,0.000000,-1.257513,-7.219077,8.476590,0.000000,0.000000,1.058910,-2.136562,1.077652,0.000000,0.000000,-3.124093,3.124093
-3.065284,3.065285,0.000000,0.000000,1.973443,-11.242948,9.269505,0.000000,0.000000,-10.095110,7.052727,3.042384,0.000000,0.000000,-1.925751,1.925751
-6.968642,6.968642,0.000000,0.000000,0.151502,-3.447171,3.295670,0.000000,0.000000,-9.446231,9.072658,0.373573,0.000000,0.000000,1.530584,-1.530584
-0.163811,0.163811,0.000000,0.000000,0.419998,-5.306470,4.886472,0.000000,0.000000,-3.503243,-1.726654,5.229896,0.000000,0.000000,-2.834261,2.834262
1.633475,-1.633475,0.000000,0.000000,-1.524960,-6.510203,8.035164,0.000000,0.000000,1.674126,0.490494,-2.164621,0.000000,0.000000,-2.106351,2.106351
-2.238853,2.238853,0.000000,0.000000,1.878118,-9.363446,7.485328,0.000000,0.000000,-5.127037,3.502388,1.624649,0.000000,0.000000,-6.602626,6.602626
-3.472703,3.472702,0.000000,0.000000,-1.194573,-4.609126,5.803699,0.000000,0.000000,-11.331340,12.103016,-0.771677,0.000000,0.000000,-0.892288,0.892289
5.153905,-5.153905,0.000000,0.000000,-1.013141,-9.397066,10.410208,0.000000,0.000000,-8.214298,6.636610,1.577688,0.000000,0.000000,1.916053,-1.916053
-1.013722,1.013722,0.000000,0.000000,-4.038864,-9.349968,13.388831,0.000000,0.000000,-9.391135,10.967519,-1.576385,0.000000,0.000000,-1.277854,1.277853
2.959810,-2.959810,0.000000,0.000000,-4.119854,-6.058791,10.178644,0.000000,0.000000,-0.843582,2.923661,-2.080079,0.000000,0.000000,-0.068352,0.068352
-7.477529,7.477529,0.000000,0.000000,-4.343079,-1.268479,5.611557,0.000000,0.000000,-3.569567,3.736427,-0.166859,0.000000,0.000000,1.023260,-1.023260
-1.796660,1.796661,0.000000,0.000000,0.288580,-10.735067,10.446487,0.000000,0.000000,-7.989390,4.297074,3.692316,0.000000,0.000000,-3.606422,3.606422
0.963129,-0.963129,0.000000,0.000000,-2.645231,-4.916141,7.561372,0.000000,0.000000,-1.025257,-0.241075,1.266332,0.000000,0.000000,2.723688,-2.723688
-2.529077,2.529077,0.000000,0.000000,4.262309,-12.264297,8.001987,0.000000,0.000000,-3.232339,2.794473,0.437867,0.000000,0.000000,4.867673,-4.867673
-4.869204,4.869203,0.000000,0.000000,-0.309035,-16.994665,17.303699,0.000000,0.000000,-4.388799,6.690168,-2.301369,0.000000,0.000000,-1.669946,1.669946
-1.209829,1.209828,0.000000,0.000000,1.719170,-7.788138,6.068968,0.000000,0.000000,-6.688728,2.987204,3.701524,0.000000,0.000000,-2.363296,2.363296
0.641896,-0.641896,0.000000,0.000000,7.156843,-21.038792,13.881949,0.000000,0.000000,-6.769187,3.619251,3.149937,0.000000,0.000000,0.053351,-0.053351
0.077652,-0.077652,0.000000,0.000000,6.304095,-12.954576,6.650481,0.000000,0.000000,-10.287783,9.751197,0.536586,0.000000,0.000000,2.791094,-2.791094
4.156425,-4.156425,0.000000,0.000000,-4.402676,-6.275499,10.678174,0.000000,0.000000,-4.014106,2.103164,1.910941,0.000000,0.000000,0.161166,-0.161166
-0.657545,0.657545,0.000000,0.000000,-1.026192,-17.039688,18.065880,0.000000,0.000000,-4.771808,0.388802,4.383006,0.000000,0.000000,1.645182,-1.645182
-2.472154,2.472154,0.000000,0.000000,0.691769,-3.695149,3.003380,0.000000,0.000000,-7.494490,8.405800,-0.911310,0.000000,0.000000,2.041203,-2.041203
-1.261560,1.261560,0.000000,0.000000,-2.736264,-8.033305,10.769569,0.000000,0.000000,-5.298635,9.827239,-4.528604,0.000000,0.000000,-2.946219,2.946219
-2.381917,2.381917,0.000000,0.000000,-6.578366,-7.552042,14.130407,0.000000,0.000000,-7.891424,2.552412,5.339012,0.000000,0.000000,-2.042557,2.042557
-3.426532,3.426532,0.000000,0.000000,7.679268,-17.126333,9.447065,0.000000,0.000000,-7.523510,5.341114,2.182397,0.000000,0.000000,-0.138218,0.138218
-0.165181,0.165181,0.000000,0.000000,-2.786161,-7.722751,10.508911,0.000000,0.000000,-11.979462,15.645124,-3.665663,0.000000,0.000000,-5.379176,5.379176
0.847195,-0.847195,0.000000,0.000000,-0.861735,-9.019579,9.881314,0.000000,0.000000,-6.037584,6.543103,-0.505519,0.000000,0.000000,-2.966017,2.966017
1.650931,-1.650931,0.000000,0.000000,0.580005,-3.809289,3.229284,0.000000,0.000000,-2.886280,0.203451,2.682829,0.000000,0.000000,2.329888,-2.329888
-2.922799,2.922799,0.000000,0.000000,1.806325,-8.708967,6.902642,0.000000,0.000000,-7.367138,6.437911,0.929228,0.000000,0.000000,2.295496,-2.295496
-0.975806,0.975805,0.000000,0.000000,2.270318,-13.129730,10.859412,0.000000,0.000000,-1.792464,3.813847,-2.021383,0.000000,0.000000,-1.280586,1.280586
1.966115,-1.966115,0.000000,0.000000,1.434745,-16.413420,14.978675,0.000000,0.000000,-2.923739,4.465946,-1.542207,0.000000,0.000000,0.886503,-0.886503
5.481684,-5.481684,0.000000,0.000000,1.542661,-12.699762,11.157102,0.000000,0.000000,-8.694874,11.415863,-2.720989,0.000000,0.000000,2.846966,-2.846966
0.924011,-0.924012,0.000000,0.000000,0.492587,-13.594589,13.102002,0.000000,0.000000,-10.026079,13.268046,-3.241967,0.000000,0.000000,1.483973,-1.483973
-1.276220,1.276220,0.000000,0.000000,4.663548,-16.400192,11.736645,0.000000,0.000000,0.548377,-5.389190,4.840813,0.000000,0.000000,-0.041559,0.041559
3.158174,-3.158174,0.000000,0.000000,-0.180639,-10.057398,10.238037,0.000000,0.000000,-5.574119,11.360202,-5.786083,0.000000,0.000000,-0.049492,0.049492
-4.432259,4.432259,0.000000,0.000000,0.139156,-5.596357,5.457201,0.000000,0.000000,-7.747662,12.431889,-4.684227,0.000000,0.000000,1.942579,-1.942579
0.916066,-0.916067,0.000000,0.000000,0.322933,-11.039707,10.716774,0.000000,0.000000,-6.643634,6.598624,0.045010,0.000000,0.000000,-1.940943,1.940943
1.093142,-1.093142,0.000000,0.000000,1.833956,-9.408368,7.574411,0.000000,0.000000,-5.837260,4.548445,1.288816,0.000000,0.000000,3.842705,-3.842705
-3.881443,3.881443,0.000000,0.000000,-4.706747,-9.019577,13.726324,0.000000,0.000000,-6.592081,5.645816,0.946265,0.000000,0.000000,-9.088639,9.088640
1.625559,-1.625559,0.000000,0.000000,-2.253057,-14.082906,16.335962,0.000000,0.000000,-8.540081,9.757777,-1.217696,0.000000,0.000000,-0.800515,0.800514
-2.444083,2.444083,0.000000,0.000000,2.934779,-12.272424,9.337645,0.000000,0.000000,-2.000990,2.646971,-0.645981,0.000000,0.000000,-2.118429,2.118429
-2.883419,2.883419,0.000000,0.000000,-2.191389,-4.588830,6.780219,0.000000,0.000000,-3.633877,10.798466,-7.164589,0.000000,0.000000,2.571689,-2.571689
0.285366,-0.285366,0.000000,0.000000,2.147136,-12.276122,10.128986,0.000000,0.000000,-5.065844,3.121645,1.944198,0.000000,0.000000,-4.516121,4.516121
4.416402,-4.416402,0.000000,0.000000,-0.786542,-8.578490,9.365032,0.000000,0.000000,-5.207179,4.559000,0.648180,0.000000,0.000000,1.190144,-1.190144
-2.422144,2.422144,0.000000,0.000000,1.574684,-10.660696,9.086013,0.000000,0.000000,-14.860253,16.894096,-2.033844,0.000000,0.000000,6.924474,-6.924474
-0.404130,0.404130,0.000000,0.000000,0.887860,-9.791052,8.903193,0.000000,0.000000,-4.456369,9.402261,-4.945891,0.000000,0.000000,-2.490487,2.490487
0.351454,-0.351454,0.000000,0.000000,-0.212597,-4.226081,4.438677,0.000000,0.000000,-1.666592,2.117229,-0.450637,0.000000,0.000000,-0.186323,0.186323
-3.119674,3.119674,0.000000,0.000000,1.107117,-9.221396,8.114281,0.000000,0.000000,-11.137849,15.005665,-3.867815,0.000000,0.000000,2.904198,-2.904198
-0.590514,0.590514,0.000000,0.000000,4.122526,-11.749415,7.626890,0.000000,0.000000,-9.496660,3.130677,6.365984,0.000000,0.000000,-2.645719,2.645719
-1.100499,1.100499,0.000000,0.000000,-0.733163,-8.329610,9.062773,0.000000,0.000000,-7.380802,8.999748,-1.618946,0.000000,0.000000,-4.579226,4.579227
5.640796,-5.640796,0.000000,0.000000,0.146974,-11.573533,11.426558,0.000000,0.000000,-8.237370,9.299490,-1.062121,0.000000,0.000000,-1.728381,1.728381
1.943305,-1.943304,0.000000,0.000000,0.790774,-15.057807,14.267032,0.000000,0.000000,-5.913129,9.298535,-3.385406,0.000000,0.000000,2.886748,-2.886748
-1.456138,1.456138,0.000000,0.000000,-1.792046,-9.276990,11.069036,0.000000,0.000000,-9.108090,9.142255,-0.034164,0.000000,0.000000,-2.464055,2.464055
-3.442270,3.442270,0.000000,0.000000,-4.300898,-7.793730,12.094628,0.000000,0.000000,-2.280067,-0.392273,2.672340,0.000000,0.000000,0.258664,-0.258664
-2.782935,2.782935,0.000000,0.000000,-5.016725,-10.812478,15.829203,0.000000,0.000000,-16.730061,22.231865,-5.501804,0.000000,0.000000,0.391936,-0.391936
-1.273873,1.273872,0.000000,0.000000,2.932462,-12.025628,9.093165,0.000000,0.000000,-5.483804,6.140115,-0.656311,0.000000,0.000000,0.706601,-0.706601
-8.009669,8.009669,0.000000,0.000000,-1.095719,-8.649510,9.745229,0.000000,0.000000,-8.124331,5.303687,2.820645,0.000000,0.000000,-0.494465,0.494465
2.104827,-2.104827,0.000000,0.000000,-3.734789,-0.928535,4.663324,0.000000,0.000000,-2.046492,2.519052,-0.472560,0.000000,0.000000,0.202202,-0.202202
-1.648341,1.648342,0.000000,0.000000,-1.386112,-6.998978,8.385090,0.000000,0.000000,-1.332025,-0.929089,2.261113,0.000000,0.000000,-0.410380,0.410379
-4.181083,4.181083,0.000000,0.000000,-3.148449,-4.299042,7.447492,0.000000,0.000000,-6.161355,4.779349,1.382006,0.000000,0.000000,1.138961,-1.138961
-1.756452,1.756452,0.000000,0.000000,1.433197,-12.765268,11.332070,0.000000,0.000000,-2.931725,7.318571,-4.386845,0.000000,0.000000,2.938342,-2.938342
-1.122102,1.122101,0.000000,0.000000,-3.973366,-7.110529,11.083896,0.000000,0.000000,-5.801835,3.450284,2.351551,0.000000,0.000000,3.289133,-3.289133
-2.213439,2.213439,0.000000,0.000000,-4.482870,-5.241475,9.724345,0.000000,0.000000,-5.001217,-3.495915,8.497132,0.000000,0.000000,2.326869,-2.326869
0.836532,-0.836532,0.000000,0.000000,0.398571,-11.651608,11.253037,0.000000,0.000000,-8.032329,15.015674,-6.983346,0.000000,0.000000,-3.927083,3.927083
-3.021117,3.021117,0.000000,0.000000,1.924277,-13.634396,11.710118,0.000000,0.000000,-4.645765,6.162961,-1.517195,0.000000,0.000000,-1.706647,1.706648
3.374028,-3.374028,0.000000,0.000000,0.235636,-14.046455,13.810820,0.000000,0.000000,-5.072881,8.709626,-3.636745,0.000000,0.000000,-1.482583,1.482583
2.603047,-2.603047,0.000000,0.000000,-1.924182,-12.092247,14.016429,0.000000,0.000000,-9.021379,7.572720,1.448660,0.000000,0.000000,-3.735844,3.735844
0.895746,-0.895746,0.000000,0.000000,-0.297963,-14.223129,14.521093,0.000000,0.000000,-2.433576,2.580572,-0.146996,0.000000,0.000000,-2.628400,2.628400
3.579412,-3.579412,0.000000,0.000000,-3.987236,-4.627690,8.614926,0.000000,0.000000,0.783817,-1.057208,0.273391,0.000000,0.000000,-7.207818,7.207818
3.704722,-3.704722,0.000000,0.000000,-2.113732,-3.152056,5.265788,0.000000,0.000000,-0.900556,-2.126602,3.027158,0.000000,0.000000,-1.388189,1.388189
