pc12,pc21,relaxation,Fnoise,scale,offset,relaxT,pco1,poc2,po12,po21
offset,-0.35
relaxT,3.27
pco1,0.02
poc2,0.15
po12,0.09
po21,0.07
pc12,0.22
pc21,0.03
relaxation,0.05
Fnoise,0.01
scale,0.42
offset,-0.42
relaxT,1.0
pco1,0.02
poc2,0.14
po12,0.05
po21,0.07
pc12,0.32
pc21,0.17
relaxation,0.02
Fnoise,0.11
scale,0.72
offset,-0.58
relaxT,2.04
pco1,0.2
poc2,0.42
po12,0.1
po21,0.24
pc12,0.36
pc21,0.05
relaxation,0.06
Fnoise,0.01
scale,0.36
offset,-0.43
relaxT,2.71
pco1,0.07
poc2,0.2
po12,0.05
po21,0.25
pc12,0.34
pc21,0.04
relaxation,-0.12
Fnoise,0.06
scale,0.68
offset,-0.46
relaxT,7.23
pco1,0.01
poc2,0.21
po12,0.12
po21,0.05
pc12,0.31
pc21,0.03
relaxation,0.16
Fnoise,0.0
scale,0.54
offset,-0.23
relaxT,3.1
pco1,0.05
poc2,0.3
po12,0.02
po21,0.02
pc12,0.39
pc21,0.15
relaxation,-0.02
Fnoise,0.02
scale,0.84
offset,-0.6
relaxT,4.4
pco1,0.27
poc2,0.32
po12,0.16
po21,0.1
pc12,0.24
pc21,0.13
relaxation,-0.08
Fnoise,0.03
scale,0.48
offset,-0.44
relaxT,2.89
pco1,0.05
poc2,0.29
po12,0.03
po21,0.07
pc12,0.44
pc21,0.0
relaxation,0.09
Fnoise,0.09
scale,0.62
offset,-0.37
relaxT,4.27
pco1,0.03
poc2,0.3
po12,0.05
po21,0.15
pc12,0.31
pc21,0.06
relaxation,0.07
Fnoise,0.07
scale,0.53
offset,-0.41
relaxT,2.75
pco1,0.01
poc2,0.26
po12,0.08
po21,0.07
pc12,0.4
pc21,0.01
relaxation,0.27
Fnoise,0.06
scale,0.66
offset,-0.46
relaxT,1.0
pco1,0.04
poc2,0.37
po12,0.02
po21,0.12
pc12,0.28
pc21,0.12
relaxation,-0.1
Fnoise,0.02
scale,0.71
offset,-0.3
relaxT,1.0
pco1,0.0
poc2,0.32
po12,0.03
po21,0.03
pc12,0.19
pc21,0.02
relaxation,0.09
Fnoise,0.09
scale,0.49
offset,-0.23
relaxT,1.0
pco1,0.03
poc2,0.19
po12,0.01
po21,0.1
pc12,0.24
pc21,0.05
relaxation,0.07
Fnoise,0.06
scale,0.42
offset,-0.14
relaxT,4.45
pco1,0.04
poc2,0.18
po12,0.09
po21,0.17
pc12,0.3
pc21,0.11
relaxation,0.15
Fnoise,0.1
scale,0.67
offset,-0.47
relaxT,7.49
pco1,0.1
poc2,0.22
po12,0.02
po21,0.17
pc12,0.35
pc21,0.04
relaxation,-0.14
Fnoise,0.0
scale,0.71
offset,-0.45
relaxT,1.58
pco1,0.05
poc2,0.3
po12,0.14
po21,0.3
pc12,0.34
pc21,0.16
relaxation,0.24
Fnoise,0.04
scale,0.53
offset,-0.32
relaxT,5.48
pco1,0.05
poc2,0.28
po12,0.02
po21,0.23
pc12,0.3
pc21,0.08
relaxation,0.12
Fnoise,0.01
scale,0.63
offset,-0.46
relaxT,1.0
pco1,0.18
poc2,0.27
po12,0.03
po21,0.09
pc12,0.44
pc21,0.11
relaxation,0.06
Fnoise,0.1
scale,0.61
offset,-0.41
relaxT,3.53
pco1,0.08
poc2,0.2
po12,0.01
po21,0.04
pc12,0.28
pc21,0.02
relaxation,0.06
Fnoise,0.07
scale,0.46
offset,-0.4
relaxT,1.82
pco1,0.12
poc2,0.2
po12,0.08
po21,0.09
pc12,0.43
pc21,0.01
relaxation,0.05
Fnoise,0.06
scale,0.31
offset,-0.45
relaxT,1.8
pco1,0.07
poc2,0.25
po12,0.04
po21,0.31
pc12,0.29
pc21,0.02
relaxation,0.11
Fnoise,0.04
scale,0.38
offset,-0.34
relaxT,4.96
pco1,0.03
poc2,0.3
po12,0.1
po21,0.26
pc12,0.37
pc21,0.01
relaxation,0.07
Fnoise,0.01
scale,0.64
offset,-0.51
relaxT,3.11
pco1,0.06
poc2,0.19
po12,0.08
po21,0.23
pc12,0.42
pc21,0.17
relaxation,0.02
Fnoise,0.03
scale,0.79
offset,-0.57
relaxT,6.1
pco1,0.17
poc2,0.32
po12,0.02
po21,0.1
pc12,0.34
pc21,0.08
relaxation,0.08
Fnoise,0.05
scale,0.56
offset,-0.27
relaxT,2.35
pco1,0.15
poc2,0.24
po12,0.04
po21,0.12
pc12,0.38
pc21,0.25
relaxation,-0.03
Fnoise,0.09
scale,0.55
offset,-0.57
relaxT,3.79
pco1,0.14
poc2,0.42
po12,0.05
po21,0.18
pc12,0.53
pc21,0.05
relaxation,0.05
Fnoise,0.06
scale,0.87
offset,-0.37
relaxT,1.49
pco1,0.14
poc2,0.29
po12,0.03
po21,0.24
pc12,0.3
pc21,0.13
relaxation,-0.02
Fnoise,0.03
<<<<<<< Updated upstream:output - Copy.csv
scale,0.52
offset,-0.69
relaxT,10.04
kco1,0.05
koc2,1.0
ko12,0.28
ko21,0.05
kc12,0.1
kc21,0.26
relaxation,-0.33
Fnoise,0.04
scale,0.34
offset,-0.35
relaxT,6.31
kco1,0.1
koc2,0.67
ko12,0.18
ko21,0.11
kc12,0.08
kc21,0.3
relaxation,-0.4
Fnoise,0.02
scale,0.32
offset,-0.4
relaxT,18.06
kco1,0.11
koc2,0.72
ko12,0.2
ko21,0.04
kc12,0.04
kc21,0.34
relaxation,-0.28
Fnoise,0.0
scale,0.44
offset,-0.44
relaxT,5.49
kco1,0.02
koc2,0.71
ko12,0.35
ko21,0.18
kc12,0.01
kc21,0.13
relaxation,-0.3
Fnoise,0.0
scale,0.39
offset,-0.4
relaxT,13.43
kco1,0.06
koc2,0.67
ko12,0.22
ko21,0.03
kc12,0.13
kc21,0.35
relaxation,-0.47
Fnoise,0.06
scale,0.34
offset,-0.47
relaxT,20.51
kco1,0.09
koc2,0.57
ko12,0.26
ko21,0.04
kc12,0.03
kc21,0.13
relaxation,-0.12
Fnoise,0.0
scale,0.3
offset,-0.29
relaxT,5.92
kco1,0.01
koc2,0.41
ko12,0.1
ko21,0.12
kc12,0.03
kc21,0.4
relaxation,-0.45
Fnoise,0.0
scale,0.49
offset,-0.53
relaxT,7.26
kco1,0.14
koc2,1.0
ko12,0.29
ko21,0.05
kc12,0.07
kc21,0.3
relaxation,-0.2
Fnoise,0.08
scale,0.61
offset,-0.45
relaxT,14.01
kco1,0.02
koc2,0.82
ko12,0.19
ko21,0.05
kc12,0.18
kc21,0.34
relaxation,-0.24
Fnoise,0.03
scale,0.35
offset,-0.47
relaxT,6.49
kco1,0.01
koc2,1.0
ko12,0.29
ko21,0.18
kc12,0.08
kc21,0.35
relaxation,-0.42
Fnoise,0.0
scale,0.15
offset,-0.33
relaxT,9.98
kco1,0.07
koc2,0.61
ko12,0.22
ko21,0.08
kc12,0.07
kc21,0.36
relaxation,-0.14
Fnoise,0.07
scale,0.47
offset,-0.48
relaxT,13.12
kco1,0.0
koc2,0.96
ko12,0.28
ko21,0.09
kc12,0.05
kc21,0.19
relaxation,-0.3
Fnoise,0.02
scale,0.32
offset,-0.36
relaxT,11.11
kco1,0.05
koc2,0.6
ko12,0.18
ko21,0.11
kc12,0.01
kc21,0.39
relaxation,-0.58
Fnoise,0.05
scale,0.54
offset,-0.41
relaxT,2.06
kco1,0.05
koc2,0.76
ko12,0.32
ko21,0.32
kc12,0.05
kc21,0.17
relaxation,-0.38
Fnoise,0.01
scale,0.34
offset,-0.38
relaxT,8.51
kco1,0.06
koc2,0.62
ko12,0.18
ko21,0.07
kc12,0.06
kc21,0.38
relaxation,-0.28
Fnoise,0.07
scale,0.36
offset,-0.42
relaxT,14.31
kco1,0.01
koc2,0.67
ko12,0.3
ko21,0.09
kc12,0.09
kc21,0.18
relaxation,-0.25
Fnoise,0.02
scale,0.35
offset,-0.33
relaxT,13.04
kco1,0.02
koc2,0.7
ko12,0.17
ko21,0.07
kc12,0.04
kc21,0.26
relaxation,-0.07
Fnoise,0.07
scale,0.43
offset,-0.39
relaxT,12.31
kco1,0.01
koc2,0.71
ko12,0.28
ko21,0.09
kc12,0.04
kc21,0.34
relaxation,-0.51
Fnoise,0.01
scale,0.35
offset,-0.45
relaxT,5.86
kco1,0.06
koc2,0.75
ko12,0.22
ko21,0.02
kc12,0.02
kc21,0.19
relaxation,-0.02
Fnoise,0.01
scale,0.3
offset,-0.28
relaxT,10.49
kco1,0.02
koc2,0.47
ko12,0.17
ko21,0.14
kc12,0.21
kc21,0.23
relaxation,-0.3
Fnoise,0.01
scale,0.44
offset,-0.5
relaxT,10.39
kco1,0.01
koc2,0.74
ko12,0.25
ko21,0.12
kc12,0.07
kc21,0.22
relaxation,-0.52
Fnoise,0.04
scale,0.33
offset,-0.37
relaxT,7.4
kco1,0.14
koc2,0.7
ko12,0.36
ko21,0.09
kc12,0.01
kc21,0.29
relaxation,-0.52
Fnoise,0.02
scale,0.21
offset,-0.46
relaxT,4.57
kco1,0.08
koc2,0.63
ko12,0.34
ko21,0.14
kc12,0.03
kc21,0.3
relaxation,-0.7
Fnoise,0.01
scale,0.45
offset,-0.42
relaxT,3.16
kco1,0.08
koc2,0.64
ko12,0.25
ko21,0.31
kc12,0.14
kc21,0.34
relaxation,-0.47
Fnoise,0.0
scale,0.41
offset,-0.44
relaxT,6.72
kco1,0.04
koc2,0.58
ko12,0.3
ko21,0.11
kc12,0.04
kc21,0.11
relaxation,-0.45
Fnoise,0.03
scale,0.4
offset,-0.48
relaxT,10.25
kco1,0.01
koc2,0.85
ko12,0.42
ko21,0.15
kc12,0.04
kc21,0.29
relaxation,-0.41
Fnoise,0.04
scale,0.39
offset,-0.46
relaxT,5.57
kco1,0.12
koc2,0.69
ko12,0.23
ko21,0.2
kc12,0.09
kc21,0.32
relaxation,-0.16
Fnoise,0.0
scale,0.33
offset,-0.37
relaxT,11.94
kco1,0.15
koc2,0.72
ko12,0.4
ko21,0.04
kc12,0.01
kc21,0.22
relaxation,-0.28
Fnoise,0.01
scale,0.3
offset,-0.37
relaxT,7.24
kco1,0.03
koc2,0.6
ko12,0.19
ko21,0.06
kc12,0.06
kc21,0.41
relaxation,-0.32
Fnoise,0.02
scale,0.28
offset,-0.43
relaxT,12.68
kco1,0.02
koc2,0.8
ko12,0.37
ko21,0.01
kc12,0.09
kc21,0.26
relaxation,-0.47
Fnoise,0.01
scale,0.45
offset,-0.46
relaxT,1.91
kco1,0.11
koc2,0.7
ko12,0.25
ko21,0.18
kc12,0.17
kc21,0.38
relaxation,-0.64
Fnoise,0.01
scale,0.29
offset,-0.51
relaxT,10.55
kco1,0.06
koc2,0.82
ko12,0.32
ko21,0.08
kc12,0.06
kc21,0.16
relaxation,0.08
Fnoise,0.02
scale,0.6
offset,-0.4
relaxT,8.24
kco1,0.18
koc2,0.72
ko12,0.24
ko21,0.05
kc12,0.0
kc21,0.21
relaxation,-0.3
Fnoise,0.04
scale,0.34
offset,-0.39
relaxT,13.13
kco1,0.03
koc2,0.66
ko12,0.21
ko21,0.08
kc12,0.01
kc21,0.18
relaxation,-0.17
Fnoise,0.04
scale,0.36
offset,-0.41
relaxT,10.48
kco1,0.08
koc2,0.63
ko12,0.21
ko21,0.15
kc12,0.0
kc21,0.35
relaxation,-0.23
Fnoise,0.04
scale,0.43
offset,-0.47
relaxT,3.46
kco1,0.05
koc2,0.75
ko12,0.31
ko21,0.01
kc12,0.03
kc21,0.4
relaxation,-0.15
Fnoise,0.13
scale,0.44
offset,-0.44
relaxT,8.89
kco1,0.04
koc2,0.87
ko12,0.33
ko21,0.04
kc12,0.05
kc21,0.32
relaxation,-0.14
Fnoise,0.0
scale,0.31
offset,-0.39
relaxT,12.8
kco1,0.06
koc2,0.61
ko12,0.33
ko21,0.06
kc12,0.02
kc21,0.51
relaxation,-0.26
Fnoise,0.02
scale,0.51
offset,-0.47
relaxT,8.66
kco1,0.06
koc2,0.77
ko12,0.27
ko21,0.16
kc12,0.06
kc21,0.29
relaxation,-0.33
Fnoise,0.01
scale,0.3
offset,-0.39
relaxT,10.75
kco1,0.02
koc2,0.76
ko12,0.34
ko21,0.01
kc12,0.06
kc21,0.36
relaxation,-0.36
Fnoise,0.01
scale,0.33
offset,-0.42
relaxT,7.72
kco1,0.03
koc2,0.71
ko12,0.28
ko21,0.08
kc12,0.03
kc21,0.2
relaxation,-0.51
Fnoise,0.05
scale,0.19
offset,-0.37
relaxT,9.87
kco1,0.1
koc2,0.81
ko12,0.27
ko21,0.09
kc12,0.03
kc21,0.2
relaxation,-0.09
Fnoise,0.02
scale,0.35
offset,-0.3
relaxT,9.29
kco1,0.03
koc2,0.48
ko12,0.21
ko21,0.03
kc12,0.0
kc21,0.19
relaxation,-0.14
Fnoise,0.01
scale,0.28
offset,-0.31
relaxT,12.08
kco1,0.0
koc2,0.41
ko12,0.16
ko21,0.01
kc12,0.11
kc21,0.41
relaxation,-0.59
Fnoise,0.03
scale,0.4
offset,-0.41
relaxT,10.24
kco1,0.14
koc2,0.95
ko12,0.4
ko21,0.15
kc12,0.01
kc21,0.29
relaxation,-0.39
Fnoise,0.0
scale,0.32
offset,-0.41
relaxT,6.26
kco1,0.02
koc2,0.65
ko12,0.26
ko21,0.12
kc12,0.02
kc21,0.37
relaxation,-0.93
Fnoise,0.07
scale,0.27
offset,-0.73
relaxT,14.29
kco1,0.24
koc2,1.0
ko12,0.54
ko21,0.37
kc12,0.19
kc21,0.36
relaxation,-0.21
Fnoise,0.03
scale,0.45
offset,-0.48
relaxT,11.14
kco1,0.09
koc2,0.82
ko12,0.25
ko21,0.08
kc12,0.05
kc21,0.23
relaxation,-0.41
Fnoise,0.06
scale,0.41
offset,-0.44
relaxT,5.0
kco1,0.18
koc2,0.76
ko12,0.23
ko21,0.09
kc12,0.13
kc21,0.25
relaxation,-0.03
Fnoise,0.06
scale,0.45
offset,-0.36
relaxT,3.49
kco1,0.04
koc2,0.57
ko12,0.16
ko21,0.0
kc12,0.03
kc21,0.28
relaxation,-0.38
Fnoise,0.04
scale,0.32
offset,-0.37
relaxT,9.43
kco1,0.0
koc2,0.58
ko12,0.26
ko21,0.01
kc12,0.03
kc21,0.41
relaxation,-0.28
Fnoise,0.02
scale,0.44
offset,-0.5
relaxT,7.09
kco1,0.05
koc2,0.73
ko12,0.31
ko21,0.07
kc12,0.09
kc21,0.42
relaxation,-0.09
Fnoise,0.06
scale,0.65
offset,-0.43
relaxT,9.17
kco1,0.04
koc2,0.93
ko12,0.26
ko21,0.03
kc12,0.05
kc21,0.31
relaxation,-0.23
Fnoise,0.02
scale,0.4
offset,-0.49
relaxT,11.12
kco1,0.01
koc2,0.71
ko12,0.25
ko21,0.08
kc12,0.07
kc21,0.33
relaxation,-0.15
Fnoise,0.06
scale,0.37
offset,-0.47
relaxT,9.36
kco1,0.03
koc2,0.53
ko12,0.31
ko21,0.12
kc12,0.02
kc21,0.38
relaxation,-0.16
Fnoise,0.01
scale,0.42
offset,-0.47
relaxT,12.9
kco1,0.02
koc2,0.96
ko12,0.37
ko21,0.1
kc12,0.03
kc21,0.43
relaxation,-0.09
Fnoise,0.01
scale,0.63
offset,-0.38
relaxT,9.07
kco1,0.04
koc2,0.7
ko12,0.25
ko21,0.18
kc12,0.0
kc21,0.35
relaxation,-0.43
Fnoise,0.0
scale,0.31
offset,-0.47
relaxT,6.18
kco1,0.06
koc2,0.83
ko12,0.39
ko21,0.02
kc12,0.06
kc21,0.26
relaxation,-0.19
Fnoise,0.05
scale,0.34
offset,-0.4
relaxT,12.26
kco1,0.04
koc2,0.81
ko12,0.29
ko21,0.05
kc12,0.03
kc21,0.29
relaxation,-0.24
Fnoise,0.02
scale,0.38
offset,-0.4
relaxT,10.32
kco1,0.02
koc2,0.67
ko12,0.24
ko21,0.09
kc12,0.01
kc21,0.25
relaxation,-0.33
Fnoise,0.04
scale,0.36
offset,-0.39
relaxT,13.48
kco1,0.05
koc2,0.83
ko12,0.37
ko21,0.07
kc12,0.03
kc21,0.22
relaxation,-0.03
Fnoise,0.03
scale,0.29
offset,-0.34
relaxT,8.64
kco1,0.03
koc2,0.55
ko12,0.18
ko21,0.05
kc12,0.07
kc21,0.18
relaxation,-0.31
Fnoise,0.02
scale,0.32
offset,-0.34
relaxT,9.57
kco1,0.01
koc2,0.58
ko12,0.24
ko21,0.14
kc12,0.05
kc21,0.27
relaxation,-0.19
Fnoise,0.06
scale,0.47
offset,-0.4
relaxT,12.03
kco1,0.05
koc2,0.75
ko12,0.32
ko21,0.04
kc12,0.17
kc21,0.41
relaxation,-0.12
Fnoise,0.07
scale,0.5
offset,-0.52
relaxT,9.15
kco1,0.05
koc2,1.0
ko12,0.28
ko21,0.07
kc12,0.01
kc21,0.35
relaxation,-0.16
Fnoise,0.04
scale,0.53
offset,-0.47
relaxT,1.0
kco1,0.03
koc2,1.0
ko12,0.24
ko21,0.01
kc12,0.03
kc21,0.36
relaxation,-0.1
Fnoise,0.02
scale,0.51
offset,-0.45
relaxT,9.19
kco1,0.14
koc2,0.87
ko12,0.33
ko21,0.24
kc12,0.04
kc21,0.31
relaxation,-0.6
Fnoise,0.05
scale,0.3
offset,-0.38
relaxT,9.7
kco1,0.08
koc2,0.93
ko12,0.43
ko21,0.01
kc12,0.01
kc21,0.35
relaxation,-0.24
Fnoise,0.04
scale,0.46
offset,-0.59
relaxT,8.05
kco1,0.12
koc2,0.88
ko12,0.32
ko21,0.11
kc12,0.2
kc21,0.47
relaxation,-0.24
Fnoise,0.04
scale,0.52
offset,-0.5
relaxT,16.08
kco1,0.03
koc2,0.95
ko12,0.46
ko21,0.02
kc12,0.02
kc21,0.19
relaxation,-0.33
Fnoise,0.02
scale,0.24
offset,-0.37
relaxT,12.11
kco1,0.03
koc2,0.72
ko12,0.28
ko21,0.0
kc12,0.05
kc21,0.19
relaxation,-0.46
Fnoise,0.02
scale,0.33
offset,-0.52
relaxT,7.11
kco1,0.03
koc2,0.84
ko12,0.38
ko21,0.2
kc12,0.06
kc21,0.36
relaxation,-0.11
Fnoise,0.02
scale,0.4
offset,-0.41
relaxT,14.76
kco1,0.02
koc2,0.8
ko12,0.19
ko21,0.09
kc12,0.05
kc21,0.18
relaxation,-0.16
Fnoise,0.04
scale,0.33
offset,-0.35
relaxT,9.54
kco1,0.02
koc2,0.53
ko12,0.23
ko21,0.11
kc12,0.06
kc21,0.24
relaxation,-0.13
Fnoise,0.03
scale,0.37
offset,-0.43
relaxT,12.61
kco1,0.04
koc2,0.61
ko12,0.18
ko21,0.09
kc12,0.02
kc21,0.22
relaxation,-0.18
Fnoise,0.01
scale,0.37
offset,-0.37
relaxT,9.79
kco1,0.13
koc2,0.82
ko12,0.29
ko21,0.12
kc12,0.08
kc21,0.17
relaxation,-0.57
Fnoise,0.03
scale,0.37
offset,-0.45
relaxT,3.45
kco1,0.03
koc2,0.92
ko12,0.39
ko21,0.11
kc12,0.11
kc21,0.35
relaxation,-0.35
Fnoise,0.02
scale,0.31
offset,-0.4
relaxT,12.54
kco1,0.07
koc2,0.61
ko12,0.33
ko21,0.15
kc12,0.06
kc21,0.33
relaxation,-0.25
Fnoise,0.04
scale,0.49
offset,-0.45
relaxT,7.96
kco1,0.06
koc2,0.7
ko12,0.28
ko21,0.02
kc12,0.1
kc21,0.32
relaxation,-0.22
Fnoise,0.04
scale,0.41
offset,-0.41
relaxT,13.94
kco1,0.11
koc2,0.69
ko12,0.2
ko21,0.04
kc12,0.08
kc21,0.27
relaxation,-0.42
Fnoise,0.03
scale,0.32
offset,-0.42
relaxT,10.53
kco1,0.07
koc2,0.75
ko12,0.3
ko21,0.12
kc12,0.04
kc21,0.25
relaxation,-0.34
Fnoise,0.09
scale,0.41
offset,-0.47
relaxT,11.75
kco1,0.02
koc2,0.77
ko12,0.25
ko21,0.02
kc12,0.05
kc21,0.28
relaxation,-0.39
Fnoise,0.02
scale,0.28
offset,-0.35
relaxT,12.72
kco1,0.05
koc2,0.59
ko12,0.25
ko21,0.07
kc12,0.05
kc21,0.23
relaxation,-0.18
Fnoise,0.02
scale,0.38
offset,-0.33
relaxT,9.73
kco1,0.02
koc2,0.63
ko12,0.23
ko21,0.1
kc12,0.07
kc21,0.33
relaxation,-0.47
Fnoise,0.07
scale,0.19
offset,-0.38
relaxT,11.8
kco1,0.06
koc2,0.74
ko12,0.25
ko21,0.05
kc12,0.08
kc21,0.32
relaxation,-0.16
Fnoise,0.01
scale,0.55
offset,-0.42
relaxT,8.85
kco1,0.15
koc2,0.67
ko12,0.26
ko21,0.03
kc12,0.01
kc21,0.32
relaxation,-0.4
Fnoise,0.03
scale,0.45
offset,-0.42
relaxT,6.02
kco1,0.07
koc2,0.79
ko12,0.34
ko21,0.21
kc12,0.01
kc21,0.24
relaxation,-0.16
Fnoise,0.0
scale,0.34
offset,-0.38
relaxT,14.12
kco1,0.03
koc2,0.5
ko12,0.2
ko21,0.09
kc12,0.15
kc21,0.3
relaxation,-0.21
Fnoise,0.01
scale,0.47
offset,-0.46
relaxT,10.78
kco1,0.08
koc2,1.0
ko12,0.43
ko21,0.15
kc12,0.02
kc21,0.26
relaxation,-0.2
Fnoise,0.01
scale,0.38
offset,-0.41
relaxT,3.07
kco1,0.03
koc2,0.75
ko12,0.25
ko21,0.06
kc12,0.08
kc21,0.46
relaxation,0.02
Fnoise,0.08
scale,0.59
offset,-0.48
relaxT,5.46
kco1,0.02
koc2,0.96
ko12,0.41
ko21,0.17
kc12,0.01
kc21,0.2
relaxation,-0.14
Fnoise,0.01
scale,0.38
offset,-0.49
relaxT,5.47
kco1,0.06
koc2,0.88
ko12,0.2
ko21,0.02
kc12,0.03
kc21,0.3
relaxation,-0.19
Fnoise,0.05
scale,0.26
offset,-0.47
relaxT,3.39
kco1,0.04
koc2,0.96
ko12,0.36
ko21,0.01
kc12,0.08
kc21,0.37
relaxation,0.08
Fnoise,0.0
scale,0.57
offset,-0.5
relaxT,9.13
kco1,0.03
koc2,0.74
ko12,0.31
ko21,0.06
kc12,0.02
kc21,0.38
relaxation,-0.47
Fnoise,0.01
scale,0.23
offset,-0.39
relaxT,10.13
kco1,0.17
koc2,0.78
ko12,0.29
ko21,0.09
kc12,0.13
kc21,0.3
relaxation,0.05
Fnoise,0.03
scale,0.37
offset,-0.46
relaxT,6.71
kco1,0.04
koc2,0.72
ko12,0.3
ko21,0.16
kc12,0.07
kc21,0.29
relaxation,-0.26
Fnoise,0.01
scale,0.29
offset,-0.38
relaxT,11.14
kco1,0.01
koc2,0.65
ko12,0.28
ko21,0.06
kc12,0.11
kc21,0.36
relaxation,-0.24
Fnoise,0.0
scale,0.57
offset,-0.52
relaxT,10.14
kco1,0.05
koc2,0.94
ko12,0.36
ko21,0.01
kc12,0.06
kc21,0.22
relaxation,-0.05
Fnoise,0.0
scale,0.38
offset,-0.41
relaxT,4.48
kco1,0.02
koc2,0.53
ko12,0.23
ko21,0.01
kc12,0.02
kc21,0.32
relaxation,-0.32
Fnoise,0.02
scale,0.45
offset,-0.52
relaxT,6.91
kco1,0.13
koc2,0.8
ko12,0.25
ko21,0.02
kc12,0.07
kc21,0.3
relaxation,-0.16
Fnoise,0.04
scale,0.49
offset,-0.43
relaxT,13.93
kco1,0.04
koc2,1.0
ko12,0.23
ko21,0.07
kc12,0.02
kc21,0.28
relaxation,-0.16
Fnoise,0.02
scale,0.35
offset,-0.4
relaxT,9.41
kco1,0.01
koc2,0.59
ko12,0.28
ko21,0.02
kc12,0.03
kc21,0.18
relaxation,-0.2
Fnoise,0.01
scale,0.37
offset,-0.37
relaxT,8.2
kco1,0.06
koc2,0.49
ko12,0.21
ko21,0.09
kc12,0.16
kc21,0.35
relaxation,-0.24
Fnoise,0.02
scale,0.46
offset,-0.57
relaxT,11.33
kco1,0.09
koc2,1.0
ko12,0.44
ko21,0.13
kc12,0.13
kc21,0.18
relaxation,-0.33
Fnoise,0.01
scale,0.42
offset,-0.42
relaxT,10.94
kco1,0.03
koc2,0.59
ko12,0.21
ko21,0.03
kc12,0.05
kc21,0.24
relaxation,-0.36
Fnoise,0.05
scale,0.35
offset,-0.39
relaxT,12.43
kco1,0.0
koc2,0.87
ko12,0.34
ko21,0.1
kc12,0.01
kc21,0.23
relaxation,-0.21
Fnoise,0.04
scale,0.33
offset,-0.38
relaxT,5.01
kco1,0.05
koc2,0.72
ko12,0.29
ko21,0.11
kc12,0.03
kc21,0.26
relaxation,-0.3
Fnoise,0.03
scale,0.39
offset,-0.45
relaxT,11.04
kco1,0.11
koc2,0.75
ko12,0.23
ko21,0.08
kc12,0.0
kc21,0.22
relaxation,-0.04
Fnoise,0.05
scale,0.41
offset,-0.36
relaxT,9.61
kco1,0.02
koc2,0.67
ko12,0.24
ko21,0.0
kc12,0.07
kc21,0.31
relaxation,-0.07
Fnoise,0.01
scale,0.45
offset,-0.43
relaxT,11.28
kco1,0.01
koc2,0.7
ko12,0.22
ko21,0.01
kc12,0.01
kc21,0.28
relaxation,-0.33
Fnoise,0.0
scale,0.34
offset,-0.39
relaxT,9.53
kco1,0.07
koc2,0.61
ko12,0.37
ko21,0.09
kc12,0.02
kc21,0.25
relaxation,-0.22
Fnoise,0.01
scale,0.41
offset,-0.41
relaxT,9.36
kco1,0.06
koc2,0.51
ko12,0.21
ko21,0.01
kc12,0.04
kc21,0.27
relaxation,-0.09
Fnoise,0.01
scale,0.37
offset,-0.38
relaxT,12.71
kco1,0.03
koc2,0.49
ko12,0.2
ko21,0.04
kc12,0.03
kc21,0.18
relaxation,-0.33
Fnoise,0.05
scale,0.35
offset,-0.41
relaxT,10.15
kco1,0.03
koc2,0.6
ko12,0.26
ko21,0.03
kc12,0.01
kc21,0.28
relaxation,-0.13
Fnoise,0.01
scale,0.44
offset,-0.43
relaxT,11.97
kco1,0.04
koc2,0.72
ko12,0.25
ko21,0.02
kc12,0.07
kc21,0.27
relaxation,-0.21
Fnoise,0.01
scale,0.4
offset,-0.47
relaxT,12.39
kco1,0.04
koc2,0.7
ko12,0.29
ko21,0.08
kc12,0.07
kc21,0.15
relaxation,-0.06
Fnoise,0.02
scale,0.42
offset,-0.35
relaxT,9.46
kco1,0.03
koc2,0.58
ko12,0.19
ko21,0.04
kc12,0.02
kc21,0.31
relaxation,-0.26
Fnoise,0.0
scale,0.31
offset,-0.41
relaxT,8.02
kco1,0.13
koc2,0.64
ko12,0.2
ko21,0.06
kc12,0.15
kc21,0.34
relaxation,-0.22
Fnoise,0.08
scale,0.43
offset,-0.4
relaxT,7.74
kco1,0.01
koc2,0.74
ko12,0.3
ko21,0.17
kc12,0.05
kc21,0.4
relaxation,-0.26
Fnoise,0.06
scale,0.43
offset,-0.52
relaxT,12.49
kco1,0.22
koc2,1.0
ko12,0.33
ko21,0.15
kc12,0.0
kc21,0.32
relaxation,-0.38
Fnoise,0.02
scale,0.37
offset,-0.44
relaxT,8.26
kco1,0.03
koc2,0.67
ko12,0.2
ko21,0.0
kc12,0.11
kc21,0.36
relaxation,-0.13
Fnoise,0.03
scale,0.52
offset,-0.51
relaxT,10.81
kco1,0.07
koc2,0.73
ko12,0.29
ko21,0.06
kc12,0.04
kc21,0.3
relaxation,-0.24
Fnoise,0.01
scale,0.35
offset,-0.39
relaxT,15.11
kco1,0.07
koc2,0.55
ko12,0.28
ko21,0.03
kc12,0.07
kc21,0.3
relaxation,-0.06
Fnoise,0.02
scale,0.52
offset,-0.41
relaxT,7.19
kco1,0.06
koc2,0.73
ko12,0.17
ko21,0.02
kc12,0.06
kc21,0.31
relaxation,-0.1
Fnoise,0.02
scale,0.39
offset,-0.41
relaxT,13.85
kco1,0.05
koc2,0.71
ko12,0.27
ko21,0.07
kc12,0.07
kc21,0.24
relaxation,-0.23
Fnoise,0.04
scale,0.48
offset,-0.42
relaxT,10.08
kco1,0.01
